2018-06-26T21:34:58.78, 6.5738236253319e9
2018-06-26T21:34:59.24, 6.532068915303232e9
2018-06-26T21:34:59.365, 6.482961320913128e9
2018-06-26T21:34:59.489, 6.427260233961685e9
2018-06-26T21:34:59.604, 6.365959480710342e9
2018-06-26T21:34:59.729, 6.301540522581635e9
2018-06-26T21:34:59.923, 6.234586471685429e9
2018-06-26T21:35:00.043, 6.165567825097298e9
2018-06-26T21:35:00.161, 6.095382496413245e9
2018-06-26T21:35:00.284, 6.024055789205334e9
2018-06-26T21:35:00.406, 5.951608669089095e9
2018-06-26T21:35:00.529, 5.8786202644309635e9
2018-06-26T21:35:00.651, 5.804687588336786e9
2018-06-26T21:35:00.778, 5.729885811559698e9
2018-06-26T21:35:00.971, 5.653872147116441e9
2018-06-26T21:35:01.09, 5.577271630525825e9
2018-06-26T21:35:01.216, 5.499514948457593e9
2018-06-26T21:35:01.348, 5.420877351944253e9
2018-06-26T21:35:01.467, 5.340717944798797e9
2018-06-26T21:35:01.585, 5.259203453844873e9
2018-06-26T21:35:01.709, 5.176133625496122e9
2018-06-26T21:35:01.84, 5.091404470271142e9
2018-06-26T21:35:02.042, 5.004116012338712e9
2018-06-26T21:35:02.167, 4.914496752721834e9
2018-06-26T21:35:02.289, 4.82289278795862e9
2018-06-26T21:35:02.407, 4.729759399045971e9
2018-06-26T21:35:02.524, 4.63463398513883e9
2018-06-26T21:35:02.645, 4.538663142192301e9
2018-06-26T21:35:02.765, 4.441507533913285e9
2018-06-26T21:35:02.899, 4.343967494316516e9
2018-06-26T21:35:03.088, 4.245860146978256e9
2018-06-26T21:35:03.211, 4.146784796966553e9
2018-06-26T21:35:03.33, 4.0460436969789343e9
2018-06-26T21:35:03.449, 3.943938583265114e9
2018-06-26T21:35:03.582, 3.840349220115252e9
2018-06-26T21:35:03.705, 3.7349144187834635e9
2018-06-26T21:35:03.824, 3.6281172748513145e9
2018-06-26T21:35:03.942, 3.520090497864117e9
2018-06-26T21:35:04.127, 3.411373821757657e9
2018-06-26T21:35:04.244, 3.3012938224793086e9
2018-06-26T21:35:04.364, 3.1912191780839987e9
2018-06-26T21:35:04.487, 3.0824804273755007e9
2018-06-26T21:35:04.601, 2.975622850738262e9
2018-06-26T21:35:04.732, 2.871248541414816e9
2018-06-26T21:35:04.854, 2.769023990812522e9
2018-06-26T21:35:04.977, 2.6694748174143515e9
2018-06-26T21:35:05.16, 2.572469724793625e9
2018-06-26T21:35:05.282, 2.478279358939475e9
2018-06-26T21:35:05.399, 2.386558011394088e9
2018-06-26T21:35:05.524, 2.2971758065043287e9
2018-06-26T21:35:05.645, 2.2106885190318394e9
2018-06-26T21:35:05.765, 2.1272060610093744e9
2018-06-26T21:35:05.876, 2.0466709099918585e9
2018-06-26T21:35:06.001, 1.9685977231555114e9
2018-06-26T21:35:06.193, 1.8931116696020186e9
2018-06-26T21:35:06.309, 1.820344846127988e9
2018-06-26T21:35:06.417, 1.75006350114246e9
2018-06-26T21:35:06.54, 1.682400396435557e9
2018-06-26T21:35:06.66, 1.6173617038748028e9
2018-06-26T21:35:06.783, 1.555061233144721e9
2018-06-26T21:35:06.905, 1.4952289010667672e9
2018-06-26T21:35:07.017, 1.43773799303021e9
2018-06-26T21:35:07.202, 1.3825854273049374e9
2018-06-26T21:35:07.317, 1.3297641775683126e9
2018-06-26T21:35:07.435, 1.2791012308744218e9
2018-06-26T21:35:07.57, 1.2305154000782661e9
2018-06-26T21:35:07.689, 1.183846637343597e9
2018-06-26T21:35:07.814, 1.1391015424661546e9
2018-06-26T21:35:07.935, 1.096323986994711e9
2018-06-26T21:35:08.058, 1.0554338509257491e9
2018-06-26T21:35:08.255, 1.0162758942322525e9
2018-06-26T21:35:08.372, 9.787367364606097e8
2018-06-26T21:35:08.487, 9.427423117291161e8
2018-06-26T21:35:08.609, 9.082208438137984e8
2018-06-26T21:35:08.73, 8.751391455066074e8
2018-06-26T21:35:08.849, 8.434586791521605e8
2018-06-26T21:35:08.959, 8.131180953707321e8
2018-06-26T21:35:09.084, 7.839969818663477e8
2018-06-26T21:35:09.271, 7.560317943824909e8
2018-06-26T21:35:09.39, 7.292193576536591e8
2018-06-26T21:35:09.5, 7.035669377361423e8
2018-06-26T21:35:09.613, 6.790226111048535e8
2018-06-26T21:35:09.735, 6.555286112669613e8
2018-06-26T21:35:09.856, 6.330522910856928e8
2018-06-26T21:35:09.977, 6.115364911200206e8
2018-06-26T21:35:10.094, 5.909092778770716e8
2018-06-26T21:35:10.284, 5.711316216577146e8
2018-06-26T21:35:10.405, 5.521675934932714e8
2018-06-26T21:35:10.527, 5.339931157000045e8
2018-06-26T21:35:10.651, 5.165472412170398e8
2018-06-26T21:35:10.763, 4.997821464637264e8
2018-06-26T21:35:10.908, 4.836878742104895e8
2018-06-26T21:35:11.03, 4.6823074123425174e8
2018-06-26T21:35:11.153, 4.533666523556182e8
2018-06-26T21:35:11.405, 4.391039122812379e8
2018-06-26T21:35:11.522, 4.253981101621957e8
2018-06-26T21:35:11.646, 4.122357552131504e8
2018-06-26T21:35:11.767, 3.9960029534643304e8
2018-06-26T21:35:11.888, 3.874701312335421e8
2018-06-26T21:35:12.007, 3.75822564149674e8
2018-06-26T21:35:12.126, 3.646355894396561e8
2018-06-26T21:35:12.244, 3.5388797477577466e8
2018-06-26T21:35:12.422, 3.435657202482734e8
2018-06-26T21:35:12.542, 3.336474729806373e8
2018-06-26T21:35:12.66, 3.2411394083895206e8
2018-06-26T21:35:12.775, 3.149463351466058e8
