2018-06-22T14:33:26.11, 3.300416268002692e9
2018-06-22T14:33:26.556, 2.687811737182023e9
2018-06-22T14:33:26.693, 2.2326460122399273e9
2018-06-22T14:33:26.863, 1.8924227738540554e9
2018-06-22T14:33:26.977, 1.6386944890587614e9
2018-06-22T14:33:27.091, 1.4501509199882069e9
2018-06-22T14:33:27.211, 1.3095226950779428e9
2018-06-22T14:33:27.335, 1.2028814100832362e9
2018-06-22T14:33:27.452, 1.1192118134509645e9
2018-06-22T14:33:27.572, 1.0512581673015658e9
2018-06-22T14:33:27.702, 9.950335400743011e8
2018-06-22T14:33:27.815, 9.474271374806123e8
2018-06-22T14:33:27.938, 9.058057239525161e8
2018-06-22T14:33:28.052, 8.687693978722668e8
2018-06-22T14:33:28.174, 8.342387098782215e8
2018-06-22T14:33:28.291, 8.002859088328524e8
2018-06-22T14:33:28.421, 7.667005297939291e8
2018-06-22T14:33:28.541, 7.328050943052375e8
2018-06-22T14:33:28.673, 6.97083794108403e8
2018-06-22T14:33:28.802, 6.605764423547105e8
2018-06-22T14:33:28.925, 6.24730432799784e8
2018-06-22T14:33:29.048, 5.903636542309232e8
2018-06-22T14:33:29.165, 5.565567211749761e8
2018-06-22T14:33:29.281, 5.241184448367055e8
2018-06-22T14:33:29.412, 4.9335376664396226e8
2018-06-22T14:33:29.532, 4.645294929164792e8
2018-06-22T14:33:29.664, 4.370700291040634e8
2018-06-22T14:33:29.827, 4.109940293848063e8
2018-06-22T14:33:29.95, 3.8599888993158627e8
2018-06-22T14:33:30.073, 3.6105207565445614e8
2018-06-22T14:33:30.19, 3.357413714751774e8
2018-06-22T14:33:30.306, 3.113219884691509e8
2018-06-22T14:33:30.439, 2.8623696142829096e8
2018-06-22T14:33:30.559, 2.6368605429722995e8
2018-06-22T14:33:30.691, 2.4337467980550295e8
2018-06-22T14:33:30.819, 2.2491590439314514e8
2018-06-22T14:33:30.942, 2.0808910760462683e8
2018-06-22T14:33:31.065, 1.9263709019649136e8
2018-06-22T14:33:31.183, 1.7847895532772166e8
2018-06-22T14:33:31.298, 1.6550099054152673e8
2018-06-22T14:33:31.435, 1.5368814997422826e8
2018-06-22T14:33:31.556, 1.429011237907231e8
2018-06-22T14:33:31.688, 1.3303232830157298e8
2018-06-22T14:33:31.816, 1.2402372976722264e8
2018-06-22T14:33:31.939, 1.1580531809537989e8
2018-06-22T14:33:32.061, 1.0829265958648142e8
2018-06-22T14:33:32.183, 1.0141108799341935e8
2018-06-22T14:33:32.298, 9.509789160971278e7
2018-06-22T14:33:32.428, 8.930051418323758e7
2018-06-22T14:33:32.548, 8.396618845854136e7
2018-06-22T14:33:32.678, 7.901052395728058e7
2018-06-22T14:33:32.808, 7.43077303122791e7
2018-06-22T14:33:32.931, 6.997579483907476e7
2018-06-22T14:33:33.064, 6.597996955336825e7
2018-06-22T14:33:33.178, 6.2261795721981645e7
2018-06-22T14:33:33.291, 5.880660461658471e7
2018-06-22T14:33:33.425, 5.560746884275986e7
2018-06-22T14:33:33.547, 5.264232226409607e7
2018-06-22T14:33:33.756, 4.988952324715288e7
2018-06-22T14:33:33.885, 4.7330589693300575e7
2018-06-22T14:33:34.009, 4.4945485456925556e7
2018-06-22T14:33:34.132, 4.266773860838762e7
2018-06-22T14:33:34.248, 4.0501011649608746e7
2018-06-22T14:33:34.361, 3.848447967321734e7
2018-06-22T14:33:34.489, 3.660544139673805e7
2018-06-22T14:33:34.639, 3.4851778437251136e7
2018-06-22T14:33:34.774, 3.3212967586704608e7
2018-06-22T14:33:34.905, 3.1641154923881494e7
2018-06-22T14:33:35.03, 3.0154153413071606e7
2018-06-22T14:33:35.195, 2.876421968882181e7
2018-06-22T14:33:35.309, 2.7397646282273196e7
2018-06-22T14:33:35.424, 2.608237983634331e7
2018-06-22T14:33:35.552, 2.4848216455295518e7
2018-06-22T14:33:35.672, 2.36755516101017e7
2018-06-22T14:33:35.823, 2.257991555195473e7
2018-06-22T14:33:35.955, 2.1554387331946105e7
2018-06-22T14:33:36.08, 2.059294848939892e7
2018-06-22T14:33:36.205, 1.966408829262356e7
2018-06-22T14:33:36.319, 1.8793294638285145e7
2018-06-22T14:33:36.432, 1.7975646049271245e7
2018-06-22T14:33:36.562, 1.7204331584546886e7
2018-06-22T14:33:36.682, 1.6434438548404932e7
