2018-06-26T19:29:18.202, 3.921443764236588e11
2018-06-26T19:29:19.606, 2.427102481051923e11
2018-06-26T19:29:20.849, 1.612203869422269e11
2018-06-26T19:29:22.027, 1.251378956747844e11
2018-06-26T19:29:22.854, 1.0261173463515591e11
2018-06-26T19:29:23.589, 8.52789919861106e10
2018-06-26T19:29:24.545, 7.100149342280054e10
2018-06-26T19:29:25.81, 5.899080415657322e10
2018-06-26T19:29:26.755, 4.855979917879086e10
2018-06-26T19:29:27.553, 3.956756705253856e10
2018-06-26T19:29:28.479, 3.21673639129825e10
2018-06-26T19:29:29.613, 2.6420888798335457e10
2018-06-26T19:29:30.436, 2.1979469196460728e10
2018-06-26T19:29:31.187, 1.8505787627155556e10
2018-06-26T19:29:32.001, 1.575320199724929e10
2018-06-26T19:29:32.738, 1.3545455390102568e10
2018-06-26T19:29:33.553, 1.1750283339915956e10
2018-06-26T19:29:34.65, 1.0278095657684269e10
2018-06-26T19:29:35.473, 9.05875828457239e9
2018-06-26T19:29:36.211, 8.040069976429405e9
2018-06-26T19:29:37.031, 7.181216655328716e9
2018-06-26T19:29:38.138, 6.451446440464504e9
2018-06-26T19:29:38.95, 5.827049043325108e9
2018-06-26T19:29:39.699, 5.287371683507482e9
2018-06-26T19:29:40.588, 4.819068210003499e9
2018-06-26T19:29:41.327, 4.410315804307179e9
2018-06-26T19:29:42.135, 4.052051708521086e9
2018-06-26T19:29:42.87, 3.7355828243124495e9
2018-06-26T19:29:43.676, 3.4547421654454875e9
2018-06-26T19:29:44.452, 3.204035841693334e9
2018-06-26T19:29:45.26, 2.9785446482137756e9
2018-06-26T19:29:45.996, 2.7749153849994845e9
2018-06-26T19:29:46.807, 2.5910409250730295e9
2018-06-26T19:29:47.546, 2.4244736618222933e9
2018-06-26T19:29:48.352, 2.272854668516799e9
2018-06-26T19:29:49.088, 2.1344503630080519e9
2018-06-26T19:29:49.894, 2.0077445094298387e9
2018-06-26T19:29:50.631, 1.8917227716692286e9
2018-06-26T19:29:51.438, 1.7847325391494288e9
2018-06-26T19:29:52.174, 1.68521186457163e9
2018-06-26T19:29:52.981, 1.5929390107627199e9
2018-06-26T19:29:54.112, 1.5071013642672179e9
2018-06-26T19:29:54.927, 1.4271841779940739e9
2018-06-26T19:29:56.032, 1.3527890193253775e9
2018-06-26T19:29:56.852, 1.283202601935708e9
2018-06-26T19:29:57.591, 1.2179725513841574e9
2018-06-26T19:29:58.418, 1.156792643192968e9
2018-06-26T19:29:59.661, 1.0989065321785417e9
2018-06-26T19:30:00.503, 1.0444017499239168e9
2018-06-26T19:30:01.246, 9.930449987637832e8
2018-06-26T19:30:02.088, 9.445240869020071e8
2018-06-26T19:30:03.315, 8.988218959768322e8
2018-06-26T19:30:04.14, 8.555769019219584e8
2018-06-26T19:30:04.893, 8.148104999794829e8
2018-06-26T19:30:05.712, 7.759946325737684e8
2018-06-26T19:30:06.458, 7.391950418321071e8
2018-06-26T19:30:07.282, 7.043878741447802e8
2018-06-26T19:30:08.4, 6.716131114586047e8
2018-06-26T19:30:09.225, 6.40771232558852e8
2018-06-26T19:30:09.968, 6.115297576201336e8
2018-06-26T19:30:10.78, 5.838638703851271e8
2018-06-26T19:30:11.517, 5.579001355317315e8
2018-06-26T19:30:12.335, 5.3335730383023036e8
